Main Category	Sub-Category	Hierarchy Path	Component Role	Constraint Text	Subcategory Min Qty	Subcategory Max Qty	Table Rule/Note	Product #	Option Type	Description	Current Qty	Unit Price (USD)	Price Delta (USD)	Extended Price (USD)	Price per GB (USD)	HPE Recommended	Availability	Lead Time	Lead Time Source	Lifecycle Status	Start Date	Discontinued Date	Vendor Attributes (JSON)	Diff Status	Previous List Price (USD)	Price Change (USD)	Price Change (%)	Price History Trail
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	S0F26AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets Unlimited VM 1-year 24x7 E-LTU	0	806.00		NA		No	Available		Not published by OCA	Active	10/03/2022	09/30/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	806.00	$0.00	0.00%	2026-09-10: $806.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	R8V87AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets Unlimited VM 1-year 24x7 E-LTU	0	806.00		NA		No	Available		Not published by OCA	Active	10/04/2021	01/04/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	806.00	$0.00	0.00%	2026-09-10: $806.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	R8V89AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets Unlimited VM 3-year 24x7 E-LTU	0	2180.00		NA		No	Available		Not published by OCA	Active	10/04/2021	01/04/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	2180.00	$0.00	0.00%	2026-09-10: $2180.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	S0F28AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets Unlimited VM 3-year 24x7 E-LTU	0	2180.00		NA		No	Available		Not published by OCA	Active	10/03/2022	09/30/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	2180.00	$0.00	0.00%	2026-09-10: $2180.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	S0F22AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets Unlimited VM 5-year 24x7 E-LTU	0	3630.00		NA		No	Available		Not published by OCA	Active	10/03/2022	09/30/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	3630.00	$0.00	0.00%	2026-09-10: $3630.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	S0F30AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets Unlimited VM 5-year 24x7 E-LTU	0	3630.00		NA		No	Available		Not published by OCA	Active	10/03/2022	09/30/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	3630.00	$0.00	0.00%	2026-09-10: $3630.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	R8V86AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets or 1-2 VM 1-year 24x7 E-LTU	0	268.00		NA		No	Available		Not published by OCA	Active	10/04/2021	01/04/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	268.00	$0.00	0.00%	2026-09-10: $268.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	S0F25AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets or 1-2 VM 1-year 24x7 E-LTU	0	268.00		NA		No	Available		Not published by OCA	Active	10/03/2022	09/30/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	268.00	$0.00	0.00%	2026-09-10: $268.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	S0F27AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets or 1-2 VM 3-year 24x7 E-LTU	0	724.00		NA		No	Available		Not published by OCA	Active	10/03/2022	09/30/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	724.00	$0.00	0.00%	2026-09-10: $724.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	R8V88AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets or 1-2 VM 3-year 24x7 E-LTU	0	724.00		NA		No	Available		Not published by OCA	Active	10/04/2021	01/04/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	724.00	$0.00	0.00%	2026-09-10: $724.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	S0F21AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets or 1-2 VM 5-year 24x7 E-LTU	0	1210.00		NA		No	Available		Not published by OCA	Active	10/03/2022	09/30/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	1210.00	$0.00	0.00%	2026-09-10: $1210.00
Software & Licenses	VMWare Core Editions	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > VMWare Core Editions	Operating System / License	Unlimited	0	Unlimited	Selection constraint for VMWare Core Editions: no max	S0F29AAE	Service	SUSE Manager Lifecycle Management 1-2 Sockets or 1-2 VM 5-year 24x7 E-LTU	0	1210.00		NA		No	Available		Not published by OCA	Active	10/03/2022	09/30/2027	{"Extended Price (USD)":"NA"}	UNCHANGED	1210.00	$0.00	0.00%	2026-09-10: $1210.00
HPE Compute Ops Management	Compute Ops Management SKUs	HPE OCA > DL380 Gen11 [P52532-B21] > HPE Compute Ops Management > Compute Ops Management SKUs	Option Component	min 1, Required	1	Required	Selection constraint for Compute Ops Management SKUs: required	R7A11AAE	Service	HPE Compute Ops Management Standard 3-year Upfront ProLiant SaaS	0	450.00		NA		No	Available		Not published by OCA	Active	06/06/2022	02/29/2028	{"Extended Price (USD)":"NA"}	UNCHANGED	450.00	$0.00	0.00%	2026-09-10: $450.00
HPE Compute Ops Management	Compute Ops Management SKUs	HPE OCA > DL380 Gen11 [P52532-B21] > HPE Compute Ops Management > Compute Ops Management SKUs	Option Component	min 1, Required	1	Required	Selection constraint for Compute Ops Management SKUs: required	R7A12AAE	Service	HPE Compute Ops Management Standard 5-year Upfront ProLiant SaaS	1	750.00		750.00		No	Available		Not published by OCA	Active	06/06/2022	02/29/2028	{"Extended Price (USD)":"750.00"}	UNCHANGED	750.00	$0.00	0.00%	2026-09-10: $750.00
HPE Compute Ops Management	Compute Ops Management SKUs	HPE OCA > DL380 Gen11 [P52532-B21] > HPE Compute Ops Management > Compute Ops Management SKUs	Option Component	min 1, Required	1	Required	Selection constraint for Compute Ops Management SKUs: required	S2E10AAE	Service	HPE Compute Ops Management Standard 7-year Upfront ProLiant SaaS	0	1050.00		NA		No	Available		Not published by OCA	Active	09/03/2024	02/29/2028	{"Extended Price (USD)":"NA"}	UNCHANGED	1050.00	$0.00	0.00%	2026-09-10: $1050.00
HPE Compute Ops Management	Compute Ops Management SKUs	HPE OCA > DL380 Gen11 [P52532-B21] > HPE Compute Ops Management > Compute Ops Management SKUs	Option Component	min 1, Required	1	Required	Selection constraint for Compute Ops Management SKUs: required	S5E59AAE	Service	HPE Compute Ops Management Advanced 3-year Upfront ProLiant SaaS	0	919.08		NA		No	Available		Not published by OCA	Active	04/07/2025	02/29/2028	{"Extended Price (USD)":"NA"}	UNCHANGED	919.08	$0.00	0.00%	2026-09-10: $919.08
HPE Compute Ops Management	Compute Ops Management SKUs	HPE OCA > DL380 Gen11 [P52532-B21] > HPE Compute Ops Management > Compute Ops Management SKUs	Option Component	min 1, Required	1	Required	Selection constraint for Compute Ops Management SKUs: required	S5E60AAE	Service	HPE Compute Ops Management Advanced 5-year Upfront ProLiant SaaS	0	1531.80		NA		No	Available		Not published by OCA	Active	04/07/2025	02/29/2028	{"Extended Price (USD)":"NA"}	UNCHANGED	1531.80	$0.00	0.00%	2026-09-10: $1531.80
HPE Compute Ops Management	Compute Ops Management SKUs	HPE OCA > DL380 Gen11 [P52532-B21] > HPE Compute Ops Management > Compute Ops Management SKUs	Option Component	min 1, Required	1	Required	Selection constraint for Compute Ops Management SKUs: required	S5E61AAE	Service	HPE Compute Ops Management Advanced 7-year Upfront ProLiant SaaS	0	2144.52		NA		No	Available		Not published by OCA	Active	04/07/2025	02/29/2028	{"Extended Price (USD)":"NA"}	UNCHANGED	2144.52	$0.00	0.00%	2026-09-10: $2144.52
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	min 1, Required	1	Required	Selection constraint for Server Management & Operating System Licenses: required	R6X85AAE	Service	HPE Trusted Supply Chain E-LTU	0	1.00	NA	NA		No	Available		Not published by OCA	Active	09/08/2020	04/30/2028	{"Price Delta (USD)":"NA","Extended Price (USD)":"NA"}	UNCHANGED	1.00	$0.00	0.00%	2026-09-10: $1.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D41AAE	Service	HPE Data Management Framework 1EB 3-server Base System 1-year Subscription E-LTU	0	1982200.00		NA		No	Available		Not published by OCA	Active	10/05/2020	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	1982200.00	$0.00	0.00%	2026-09-10: $1982200.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D42AAE	Service	HPE Data Management Framework 1EB 3-server Base System 3-year Subscription E-LTU	0	5649270.00		NA		No	Available		Not published by OCA	Active	10/05/2020	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	5649270.00	$0.00	0.00%	2026-09-10: $5649270.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D43AAE	Service	HPE Data Management Framework 1EB 3-server Base System 5-year Subscription E-LTU	0	8919900.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	10/05/2020	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	8919900.00	$0.00	0.00%	2026-09-10: $8919900.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D44AAE	Service	HPE Data Management Framework 10PB 1EB+ 1-year Subscription E-LTU	0	8500.00		NA		No	Available		Not published by OCA	Active	10/05/2020	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	8500.00	$0.00	0.00%	2026-09-10: $8500.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D45AAE	Service	HPE Data Management Framework 10PB 1EB+ 3-year Subscription E-LTU	0	24225.00		NA		No	Available		Not published by OCA	Active	10/05/2020	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	24225.00	$0.00	0.00%	2026-09-10: $24225.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D46AAE	Service	HPE Data Management Framework 10PB 1EB+ 5-year Subscription E-LTU	0	38250.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	10/05/2020	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	38250.00	$0.00	0.00%	2026-09-10: $38250.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D49AAE	Service	HPE Data Management Framework Base System 1PB 3-server 1-year Subscription E-LTU	0	27718.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	27718.00	$0.00	0.00%	2026-09-10: $27718.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D50AAE	Service	HPE Data Management Framework Base System 1PB 3-server 3-year Subscription E-LTU	0	80726.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	80726.00	$0.00	0.00%	2026-09-10: $80726.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D51AAE	Service	HPE Data Management Framework Base System 1PB 3-server 5-year Subscription E-LTU	0	129012.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	08/04/2021	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	129012.00	$0.00	0.00%	2026-09-10: $129012.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D52AAE	Service	HPE Data Management Framework Base System 10PB 3-server 1-year Subscription E-LTU	0	142359.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	142359.00	$0.00	0.00%	2026-09-10: $142359.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D53AAE	Service	HPE Data Management Framework Base System 10PB 3-server 3-year Subscription E-LTU	0	414608.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	414608.00	$0.00	0.00%	2026-09-10: $414608.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D54AAE	Service	HPE Data Management Framework Base System 10PB 3-server 5-year Subscription E-LTU	0	662610.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	08/04/2021	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	662610.00	$0.00	0.00%	2026-09-10: $662610.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D55AAE	Service	HPE Data Management Framework Base System 100PB 3-server 1-year Subscription E-LTU	0	1097088.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	1097088.00	$0.00	0.00%	2026-09-10: $1097088.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D56AAE	Service	HPE Data Management Framework Base System 100PB 3-server 3-year Subscription E-LTU	0	3195185.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	3195185.00	$0.00	0.00%	2026-09-10: $3195185.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D57AAE	Service	HPE Data Management Framework Base System 100PB 3-server 5-year Subscription E-LTU	0	5106411.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	08/04/2021	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	5106411.00	$0.00	0.00%	2026-09-10: $5106411.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D58AAE	Service	HPE Data Management Framework 1PB 2-10PB 1-year Subscription E-LTU	0	12738.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	12738.00	$0.00	0.00%	2026-09-10: $12738.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D59AAE	Service	HPE Data Management Framework 1PB 2-10PB 3-year Subscription E-LTU	0	37098.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	37098.00	$0.00	0.00%	2026-09-10: $37098.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D60AAE	Service	HPE Data Management Framework 1PB 2-10PB 5-year Subscription E-LTU	0	59289.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	08/04/2021	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	59289.00	$0.00	0.00%	2026-09-10: $59289.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D61AAE	Service	HPE Data Management Framework 1PB 11-100PB 1-year Subscription E-LTU	0	10608.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	10608.00	$0.00	0.00%	2026-09-10: $10608.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D62AAE	Service	HPE Data Management Framework 1PB 11-100PB 3-year Subscription E-LTU	0	30896.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	30896.00	$0.00	0.00%	2026-09-10: $30896.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D63AAE	Service	HPE Data Management Framework 1PB 11-100PB 5-year Subscription E-LTU	0	49376.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	08/04/2021	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	49376.00	$0.00	0.00%	2026-09-10: $49376.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D64AAE	Service	HPE Data Management Framework 1PB 101PB+ 1-year Subscription E-LTU	0	5600.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	5600.00	$0.00	0.00%	2026-09-10: $5600.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D65AAE	Service	HPE Data Management Framework 1PB 101PB+ 3-year Subscription E-LTU	0	16309.00		NA		No	Available		Not published by OCA	Active	08/04/2021	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	16309.00	$0.00	0.00%	2026-09-10: $16309.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D66AAE	Service	HPE Data Management Framework 1PB 101PB+ 5-year Subscription E-LTU	0	26064.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	08/04/2021	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	26064.00	$0.00	0.00%	2026-09-10: $26064.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D67AAE	Service	HPE Data Management Framework Additional Server 1-year Subscription E-LTU	0	6800.00		NA		No	Available		Not published by OCA	Active	09/06/2022	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	6800.00	$0.00	0.00%	2026-09-10: $6800.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D68AAE	Service	HPE Data Management Framework Additional Server 3-year Subscription E-LTU	0	20400.00		NA		No	Available		Not published by OCA	Active	09/06/2022	01/31/2031	{"Extended Price (USD)":"NA"}	UNCHANGED	20400.00	$0.00	0.00%	2026-09-10: $20400.00
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Software & Licenses > Server Management & Operating System Licenses	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D69AAE	Service	HPE Data Management Framework Additional Server 5-year Subscription E-LTU	0	34000.00		NA		No	Direct Ship (DS)		Not published by OCA	Direct Ship (DS)	09/06/2022	08/15/2026	{"Extended Price (USD)":"NA"}	UNCHANGED	34000.00	$0.00	0.00%	2026-09-10: $34000.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P46191-AA1	Standard	Microsoft Windows Server 2022 1 User CAL Chinese Simplified LTU	0	99999.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	11/01/2021	05/31/2025	{"Extended Price (USD)":"NA"}	UNCHANGED	99999.00	$0.00	0.00%	2026-09-10: $99999.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P46191-B21	Standard	Microsoft Windows Server 2022 1 User CAL en/cs/de/es/fr/it/nl/pl/pt/ru/sv/ko/ja/xc LTU	0	55.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	11/01/2021	05/31/2025	{"Extended Price (USD)":"NA"}	UNCHANGED	55.00	$0.00	0.00%	2026-09-10: $55.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P46194-B21	Standard	Microsoft Windows Server 2022 1 Device CAL en/cs/de/es/fr/it/nl/pl/pt/ru/sv/ko/ja/xc LTU	0	44.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	11/01/2021	05/31/2025	{"Extended Price (USD)":"NA"}	UNCHANGED	44.00	$0.00	0.00%	2026-09-10: $44.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P46215-AA1	Standard	Microsoft Windows Server 2022 5 Users CAL Chinese Simplified LTU	0	99999.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	11/01/2021	05/31/2025	{"Extended Price (USD)":"NA"}	UNCHANGED	99999.00	$0.00	0.00%	2026-09-10: $99999.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P46215-AB1	Standard	Microsoft Windows Server 2022 5 Users CAL Chinese Traditional LTU	0	99999.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	11/01/2021	05/31/2025	{"Extended Price (USD)":"NA"}	UNCHANGED	99999.00	$0.00	0.00%	2026-09-10: $99999.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P46215-B21	Standard	Microsoft Windows Server 2022 5 Users CAL en/cs/de/es/fr/it/nl/pl/pt/ru/sv/ko/ja/xc LTU	0	271.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	11/01/2021	05/31/2025	{"Extended Price (USD)":"NA"}	UNCHANGED	271.00	$0.00	0.00%	2026-09-10: $271.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL380 Gen11 [P52532-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P46216-B21	Standard	Microsoft Windows Server 2022 5 Devices CAL en/cs/de/es/fr/it/nl/pl/pt/ru/sv/ko/ja/xc LTU	0	216.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	11/01/2021	05/31/2025	{"Extended Price (USD)":"NA"}	UNCHANGED	216.00	$0.00	0.00%	2026-09-10: $216.00
